index,Date,Student_ID,Student_Name,Course,Course_Code,Instructor,Department,Attendance
1368,2023-02-23,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,S
1369,2023-02-23,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1370,2023-02-23,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,D
1371,2023-02-24,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,S
1372,2023-02-24,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,O
1373,2023-02-24,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1374,2023-02-24,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,O
1375,2023-02-24,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,S
1376,2023-02-24,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,A
1377,2023-02-24,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,P
1378,2023-02-24,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,P
1379,2023-02-24,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,A
1380,2023-02-24,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,S
1381,2023-02-24,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,S
1382,2023-02-24,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1383,2023-02-24,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1384,2023-02-24,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,P
1385,2023-02-24,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,O
1386,2023-02-24,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1387,2023-02-24,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,S
1388,2023-02-24,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,D
1389,2023-02-24,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1390,2023-02-24,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,P
1391,2023-02-24,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,D
1392,2023-02-24,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,O
1393,2023-02-24,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1394,2023-02-24,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,A
1395,2023-02-25,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,D
1396,2023-02-25,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,S
1397,2023-02-25,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,O
1398,2023-02-25,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,A
1399,2023-02-25,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,S
1400,2023-02-25,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,D
1401,2023-02-25,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1402,2023-02-25,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,D
1403,2023-02-25,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,S
1404,2023-02-25,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1405,2023-02-25,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1406,2023-02-25,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,D
1407,2023-02-25,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,A
1408,2023-02-25,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,P
1409,2023-02-25,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,A
1410,2023-02-25,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1411,2023-02-25,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,O
1412,2023-02-25,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,A
1413,2023-02-25,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1414,2023-02-25,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,O
1415,2023-02-25,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,O
1416,2023-02-25,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1417,2023-02-25,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,S
1418,2023-02-25,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1419,2023-02-25,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,A
1420,2023-02-25,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,D
1421,2023-02-25,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1422,2023-02-26,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1423,2023-02-26,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,A
1424,2023-02-26,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,O
1425,2023-02-26,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,O
1426,2023-02-26,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,O
1427,2023-02-26,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,S
1428,2023-02-26,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1429,2023-02-26,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,A
1430,2023-02-26,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1431,2023-02-26,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,A
1432,2023-02-26,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,O
1433,2023-02-26,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,A
1434,2023-02-26,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,O
1435,2023-02-26,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,P
1436,2023-02-26,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,P
1437,2023-02-26,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1438,2023-02-26,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,S
1439,2023-02-26,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,D
1440,2023-02-26,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,A
1441,2023-02-26,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,O
1442,2023-02-26,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,P
1443,2023-02-26,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,S
1444,2023-02-26,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,S
1445,2023-02-26,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,A
1446,2023-02-26,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,S
1447,2023-02-27,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,P
1448,2023-02-27,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,S
1449,2023-02-27,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,P
1450,2023-02-27,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,P
1451,2023-02-27,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,S
1452,2023-02-27,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1453,2023-02-27,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1454,2023-02-27,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,A
1455,2023-02-27,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,O
1456,2023-02-27,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,P
1457,2023-02-27,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,D
1458,2023-02-27,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,P
1459,2023-02-27,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,O
1460,2023-02-27,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,S
1461,2023-02-27,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,A
1462,2023-02-27,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,O
1463,2023-02-27,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,P
1464,2023-02-27,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,S
1465,2023-02-27,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,D
1466,2023-02-27,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,A
1467,2023-02-27,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,D
1468,2023-02-27,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,D
1469,2023-02-27,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,S
1470,2023-02-28,ST8,Student_8,Physics,PHYS201,Prof. Johnson,Physics,OD
1471,2023-02-28,ST12,Student_12,Physics,PHYS201,Prof. Johnson,Physics,S
1472,2023-02-28,ST16,Student_16,Physics,PHYS201,Prof. Johnson,Physics,A
1473,2023-02-28,ST25,Student_25,Physics,PHYS201,Prof. Johnson,Physics,D
1474,2023-02-28,ST30,Student_30,Physics,PHYS201,Prof. Johnson,Physics,O
1475,2023-02-28,ST18,Student_18,Physics,PHYS201,Prof. Johnson,Physics,S
1476,2023-02-28,ST26,Student_26,Physics,PHYS201,Prof. Johnson,Physics,P
1477,2023-02-28,ST9,Student_9,Physics,PHYS201,Prof. Johnson,Physics,S
1478,2023-02-28,ST4,Student_4,Physics,PHYS201,Prof. Johnson,Physics,A
1479,2023-02-28,ST1,Student_1,Physics,PHYS201,Prof. Johnson,Physics,A
1480,2023-02-28,ST15,Student_15,Physics,PHYS201,Prof. Johnson,Physics,O
1481,2023-02-28,ST3,Student_3,Physics,PHYS201,Prof. Johnson,Physics,O
1482,2023-02-28,ST10,Student_10,Physics,PHYS201,Prof. Johnson,Physics,O
1483,2023-02-28,ST29,Student_29,Physics,PHYS201,Prof. Johnson,Physics,P
1484,2023-02-28,ST17,Student_17,Physics,PHYS201,Prof. Johnson,Physics,S
1485,2023-02-28,ST24,Student_24,Physics,PHYS201,Prof. Johnson,Physics,D
1486,2023-02-28,ST20,Student_20,Physics,PHYS201,Prof. Johnson,Physics,A
1487,2023-02-28,ST19,Student_19,Physics,PHYS201,Prof. Johnson,Physics,OD
1488,2023-02-28,ST23,Student_23,Physics,PHYS201,Prof. Johnson,Physics,A
1489,2023-02-28,ST27,Student_27,Physics,PHYS201,Prof. Johnson,Physics,O
1490,2023-02-28,ST7,Student_7,Physics,PHYS201,Prof. Johnson,Physics,O
1491,2023-03-01,ST4,Student_4,Physics,PHYS201,Prof. Johnson,Physics,O
1492,2023-03-01,ST19,Student_19,Physics,PHYS201,Prof. Johnson,Physics,O
1493,2023-03-01,ST3,Student_3,Physics,PHYS201,Prof. Johnson,Physics,OD
1494,2023-03-01,ST11,Student_11,Physics,PHYS201,Prof. Johnson,Physics,A
1495,2023-03-01,ST25,Student_25,Physics,PHYS201,Prof. Johnson,Physics,OD
1496,2023-03-01,ST28,Student_28,Physics,PHYS201,Prof. Johnson,Physics,D
1497,2023-03-01,ST1,Student_1,Physics,PHYS201,Prof. Johnson,Physics,A
1498,2023-03-01,ST20,Student_20,Physics,PHYS201,Prof. Johnson,Physics,D
1499,2023-03-01,ST8,Student_8,Physics,PHYS201,Prof. Johnson,Physics,S
1500,2023-03-01,ST9,Student_9,Physics,PHYS201,Prof. Johnson,Physics,S
1501,2023-03-01,ST30,Student_30,Physics,PHYS201,Prof. Johnson,Physics,S
1502,2023-03-01,ST22,Student_22,Physics,PHYS201,Prof. Johnson,Physics,D
1503,2023-03-01,ST21,Student_21,Physics,PHYS201,Prof. Johnson,Physics,P
1504,2023-03-01,ST13,Student_13,Physics,PHYS201,Prof. Johnson,Physics,S
1505,2023-03-01,ST12,Student_12,Physics,PHYS201,Prof. Johnson,Physics,A
1506,2023-03-01,ST2,Student_2,Physics,PHYS201,Prof. Johnson,Physics,P
1507,2023-03-01,ST27,Student_27,Physics,PHYS201,Prof. Johnson,Physics,O
1508,2023-03-01,ST29,Student_29,Physics,PHYS201,Prof. Johnson,Physics,OD
1509,2023-03-01,ST7,Student_7,Physics,PHYS201,Prof. Johnson,Physics,OD
1510,2023-03-01,ST23,Student_23,Physics,PHYS201,Prof. Johnson,Physics,OD
1511,2023-03-01,ST17,Student_17,Physics,PHYS201,Prof. Johnson,Physics,A
1512,2023-03-01,ST14,Student_14,Physics,PHYS201,Prof. Johnson,Physics,P
1513,2023-03-01,ST18,Student_18,Physics,PHYS201,Prof. Johnson,Physics,S
1514,2023-03-01,ST6,Student_6,Physics,PHYS201,Prof. Johnson,Physics,D
1515,2023-03-01,ST15,Student_15,Physics,PHYS201,Prof. Johnson,Physics,D
1516,2023-03-01,ST10,Student_10,Physics,PHYS201,Prof. Johnson,Physics,D
1517,2023-03-02,ST6,Student_6,Computer Science,COMP301,Dr. Williams,Computer Science,S
1518,2023-03-02,ST18,Student_18,Computer Science,COMP301,Dr. Williams,Computer Science,D
1519,2023-03-02,ST28,Student_28,Computer Science,COMP301,Dr. Williams,Computer Science,O
1520,2023-03-02,ST22,Student_22,Computer Science,COMP301,Dr. Williams,Computer Science,P
1521,2023-03-02,ST15,Student_15,Computer Science,COMP301,Dr. Williams,Computer Science,P
1522,2023-03-02,ST10,Student_10,Computer Science,COMP301,Dr. Williams,Computer Science,O
1523,2023-03-02,ST21,Student_21,Computer Science,COMP301,Dr. Williams,Computer Science,D
1524,2023-03-02,ST4,Student_4,Computer Science,COMP301,Dr. Williams,Computer Science,O
1525,2023-03-02,ST24,Student_24,Computer Science,COMP301,Dr. Williams,Computer Science,S
1526,2023-03-02,ST9,Student_9,Computer Science,COMP301,Dr. Williams,Computer Science,D
1527,2023-03-02,ST13,Student_13,Computer Science,COMP301,Dr. Williams,Computer Science,A
1528,2023-03-02,ST1,Student_1,Computer Science,COMP301,Dr. Williams,Computer Science,OD
1529,2023-03-02,ST23,Student_23,Computer Science,COMP301,Dr. Williams,Computer Science,P
1530,2023-03-02,ST3,Student_3,Computer Science,COMP301,Dr. Williams,Computer Science,D
1531,2023-03-02,ST17,Student_17,Computer Science,COMP301,Dr. Williams,Computer Science,S
1532,2023-03-02,ST5,Student_5,Computer Science,COMP301,Dr. Williams,Computer Science,O
1533,2023-03-02,ST16,Student_16,Computer Science,COMP301,Dr. Williams,Computer Science,OD
1534,2023-03-02,ST20,Student_20,Computer Science,COMP301,Dr. Williams,Computer Science,A
1535,2023-03-02,ST30,Student_30,Computer Science,COMP301,Dr. Williams,Computer Science,D
1536,2023-03-02,ST29,Student_29,Computer Science,COMP301,Dr. Williams,Computer Science,O
1537,2023-03-02,ST12,Student_12,Computer Science,COMP301,Dr. Williams,Computer Science,OD
1538,2023-03-02,ST25,Student_25,Computer Science,COMP301,Dr. Williams,Computer Science,P
1539,2023-03-02,ST7,Student_7,Computer Science,COMP301,Dr. Williams,Computer Science,D
1540,2023-03-02,ST14,Student_14,Computer Science,COMP301,Dr. Williams,Computer Science,OD
1541,2023-03-02,ST27,Student_27,Computer Science,COMP301,Dr. Williams,Computer Science,P
1542,2023-03-02,ST2,Student_2,Computer Science,COMP301,Dr. Williams,Computer Science,O
1543,2023-03-02,ST26,Student_26,Computer Science,COMP301,Dr. Williams,Computer Science,P
1544,2023-03-02,ST8,Student_8,Computer Science,COMP301,Dr. Williams,Computer Science,OD
1545,2023-03-02,ST19,Student_19,Computer Science,COMP301,Dr. Williams,Computer Science,O
1546,2023-03-03,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,P
1547,2023-03-03,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,P
1548,2023-03-03,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,S
1549,2023-03-03,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,D
1550,2023-03-03,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1551,2023-03-03,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,P
1552,2023-03-03,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,P
1553,2023-03-03,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,A
1554,2023-03-03,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,A
1555,2023-03-03,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,S
1556,2023-03-03,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,S
1557,2023-03-03,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,P
1558,2023-03-03,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,S
1559,2023-03-03,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,P
1560,2023-03-03,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,A
1561,2023-03-03,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,S
1562,2023-03-03,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,P
1563,2023-03-03,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,S
1564,2023-03-03,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,P
1565,2023-03-03,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,A
1566,2023-03-03,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,P
1567,2023-03-03,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,A
1568,2023-03-03,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,S
1569,2023-03-03,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,P
1570,2023-03-03,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,A
1571,2023-03-03,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,A
1572,2023-03-03,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,S
1573,2023-03-03,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,A
1574,2023-03-03,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,P
1575,2023-03-03,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,D
1576,2023-03-04,ST6,Student_6,Physics,PHYS201,Prof. Johnson,Physics,OD
1577,2023-03-04,ST8,Student_8,Physics,PHYS201,Prof. Johnson,Physics,O
1578,2023-03-04,ST23,Student_23,Physics,PHYS201,Prof. Johnson,Physics,D
1579,2023-03-04,ST5,Student_5,Physics,PHYS201,Prof. Johnson,Physics,A
1580,2023-03-04,ST25,Student_25,Physics,PHYS201,Prof. Johnson,Physics,A
1581,2023-03-04,ST30,Student_30,Physics,PHYS201,Prof. Johnson,Physics,P
1582,2023-03-04,ST13,Student_13,Physics,PHYS201,Prof. Johnson,Physics,P
1583,2023-03-04,ST17,Student_17,Physics,PHYS201,Prof. Johnson,Physics,P
1584,2023-03-04,ST9,Student_9,Physics,PHYS201,Prof. Johnson,Physics,S
1585,2023-03-04,ST10,Student_10,Physics,PHYS201,Prof. Johnson,Physics,O
1586,2023-03-04,ST3,Student_3,Physics,PHYS201,Prof. Johnson,Physics,D
1587,2023-03-04,ST15,Student_15,Physics,PHYS201,Prof. Johnson,Physics,A
1588,2023-03-04,ST14,Student_14,Physics,PHYS201,Prof. Johnson,Physics,P
1589,2023-03-04,ST24,Student_24,Physics,PHYS201,Prof. Johnson,Physics,P
1590,2023-03-04,ST21,Student_21,Physics,PHYS201,Prof. Johnson,Physics,A
1591,2023-03-04,ST20,Student_20,Physics,PHYS201,Prof. Johnson,Physics,S
1592,2023-03-04,ST22,Student_22,Physics,PHYS201,Prof. Johnson,Physics,O
1593,2023-03-04,ST28,Student_28,Physics,PHYS201,Prof. Johnson,Physics,O
1594,2023-03-04,ST16,Student_16,Physics,PHYS201,Prof. Johnson,Physics,D
1595,2023-03-04,ST27,Student_27,Physics,PHYS201,Prof. Johnson,Physics,OD
1596,2023-03-04,ST4,Student_4,Physics,PHYS201,Prof. Johnson,Physics,OD
1597,2023-03-04,ST7,Student_7,Physics,PHYS201,Prof. Johnson,Physics,A
1598,2023-03-04,ST2,Student_2,Physics,PHYS201,Prof. Johnson,Physics,D
1599,2023-03-05,ST13,Student_13,Chemistry,CHEM501,Dr. Davis,Chemistry,D
1600,2023-03-05,ST17,Student_17,Chemistry,CHEM501,Dr. Davis,Chemistry,D
1601,2023-03-05,ST1,Student_1,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
1602,2023-03-05,ST6,Student_6,Chemistry,CHEM501,Dr. Davis,Chemistry,A
1603,2023-03-05,ST2,Student_2,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
1604,2023-03-05,ST5,Student_5,Chemistry,CHEM501,Dr. Davis,Chemistry,P
1605,2023-03-05,ST18,Student_18,Chemistry,CHEM501,Dr. Davis,Chemistry,A
1606,2023-03-05,ST28,Student_28,Chemistry,CHEM501,Dr. Davis,Chemistry,S
1607,2023-03-05,ST14,Student_14,Chemistry,CHEM501,Dr. Davis,Chemistry,D
1608,2023-03-05,ST29,Student_29,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
1609,2023-03-05,ST26,Student_26,Chemistry,CHEM501,Dr. Davis,Chemistry,S
1610,2023-03-05,ST11,Student_11,Chemistry,CHEM501,Dr. Davis,Chemistry,O
1611,2023-03-05,ST20,Student_20,Chemistry,CHEM501,Dr. Davis,Chemistry,P
1612,2023-03-05,ST25,Student_25,Chemistry,CHEM501,Dr. Davis,Chemistry,D
1613,2023-03-05,ST8,Student_8,Chemistry,CHEM501,Dr. Davis,Chemistry,S
1614,2023-03-05,ST16,Student_16,Chemistry,CHEM501,Dr. Davis,Chemistry,D
1615,2023-03-05,ST3,Student_3,Chemistry,CHEM501,Dr. Davis,Chemistry,S
1616,2023-03-05,ST9,Student_9,Chemistry,CHEM501,Dr. Davis,Chemistry,A
1617,2023-03-05,ST21,Student_21,Chemistry,CHEM501,Dr. Davis,Chemistry,A
1618,2023-03-05,ST24,Student_24,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
1619,2023-03-05,ST22,Student_22,Chemistry,CHEM501,Dr. Davis,Chemistry,A
1620,2023-03-05,ST10,Student_10,Chemistry,CHEM501,Dr. Davis,Chemistry,P
1621,2023-03-05,ST12,Student_12,Chemistry,CHEM501,Dr. Davis,Chemistry,A
1622,2023-03-05,ST27,Student_27,Chemistry,CHEM501,Dr. Davis,Chemistry,D
1623,2023-03-05,ST19,Student_19,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
1624,2023-03-05,ST23,Student_23,Chemistry,CHEM501,Dr. Davis,Chemistry,S
1625,2023-03-05,ST4,Student_4,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
1626,2023-03-05,ST15,Student_15,Chemistry,CHEM501,Dr. Davis,Chemistry,P
1627,2023-03-05,ST7,Student_7,Chemistry,CHEM501,Dr. Davis,Chemistry,A
1628,2023-03-05,ST30,Student_30,Chemistry,CHEM501,Dr. Davis,Chemistry,O
1629,2023-03-06,ST16,Student_16,Biology,BIOL401,Prof. Brown,Biology,OD
1630,2023-03-06,ST19,Student_19,Biology,BIOL401,Prof. Brown,Biology,A
1631,2023-03-06,ST22,Student_22,Biology,BIOL401,Prof. Brown,Biology,D
1632,2023-03-06,ST20,Student_20,Biology,BIOL401,Prof. Brown,Biology,O
1633,2023-03-06,ST10,Student_10,Biology,BIOL401,Prof. Brown,Biology,A
1634,2023-03-06,ST18,Student_18,Biology,BIOL401,Prof. Brown,Biology,S
1635,2023-03-06,ST4,Student_4,Biology,BIOL401,Prof. Brown,Biology,D
1636,2023-03-06,ST14,Student_14,Biology,BIOL401,Prof. Brown,Biology,A
1637,2023-03-06,ST23,Student_23,Biology,BIOL401,Prof. Brown,Biology,OD
1638,2023-03-06,ST12,Student_12,Biology,BIOL401,Prof. Brown,Biology,OD
1639,2023-03-06,ST21,Student_21,Biology,BIOL401,Prof. Brown,Biology,OD
1640,2023-03-06,ST11,Student_11,Biology,BIOL401,Prof. Brown,Biology,S
1641,2023-03-06,ST13,Student_13,Biology,BIOL401,Prof. Brown,Biology,OD
1642,2023-03-06,ST2,Student_2,Biology,BIOL401,Prof. Brown,Biology,OD
1643,2023-03-06,ST30,Student_30,Biology,BIOL401,Prof. Brown,Biology,A
1644,2023-03-06,ST1,Student_1,Biology,BIOL401,Prof. Brown,Biology,P
1645,2023-03-06,ST25,Student_25,Biology,BIOL401,Prof. Brown,Biology,OD
1646,2023-03-06,ST28,Student_28,Biology,BIOL401,Prof. Brown,Biology,O
1647,2023-03-06,ST27,Student_27,Biology,BIOL401,Prof. Brown,Biology,S
1648,2023-03-06,ST8,Student_8,Biology,BIOL401,Prof. Brown,Biology,O
1649,2023-03-06,ST6,Student_6,Biology,BIOL401,Prof. Brown,Biology,A
1650,2023-03-06,ST26,Student_26,Biology,BIOL401,Prof. Brown,Biology,P
1651,2023-03-07,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,A
1652,2023-03-07,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,S
1653,2023-03-07,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,O
1654,2023-03-07,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1655,2023-03-07,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,A
1656,2023-03-07,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,P
1657,2023-03-07,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,O
1658,2023-03-07,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,A
1659,2023-03-07,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,P
1660,2023-03-07,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,P
1661,2023-03-07,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1662,2023-03-07,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1663,2023-03-07,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,D
1664,2023-03-07,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,P
1665,2023-03-07,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,O
1666,2023-03-07,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,S
1667,2023-03-07,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1668,2023-03-07,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1669,2023-03-07,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,A
1670,2023-03-07,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,P
1671,2023-03-07,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,P
1672,2023-03-07,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,OD
1673,2023-03-07,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,OD
